Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Clean_Tx_ID,Is_Returned,Extracted_Order_ID,Issue_Category,Month_Day
100577.0,2023-12-03,C0002,Smart Home,NordLock Pro,213.5,2,Paid,R000006,Ref: 100577,2023-12-12,427.0,Processed,100577.0,1,,Nav sūdzību,2023-12-03
100045.0,2023-11-17,C0115,Electronics,TV Pro,1532.19,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
100080.0,,C0002,Accessories,Accessory Bundle,35.86,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100911.0,2023-12-10,C0003,Electronics,NoiseCancel Headphones,254.21,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100820.0,2023-12-08,C0001,Accessories,Accessory Bundle,61.58,3,Failed,,,,,,,0,,Nav sūdzību,2023-12-08
100990.0,2023-12-12,C0157,Electronics,NoiseCancel Headphones,328.41,2,Paid,,,,,,,0,100990.0,Piegāde,2023-12-12
100634.0,,C0002,Electronics,Smartphone Z,810.82,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100118.0,2023-11-19,C0068,Accessories,Laptop Sleeve,38.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100906.0,,C0048,Electronics,NoiseCancel Headphones,158.01,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100332.0,2023-11-27,C0002,Electronics,Laptop X,1608.06,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-27
101117.0,2023-12-14,C0018,Accessories,Charger,27.0,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100755.0,2023-12-07,C0003,Accessories,Accessory Bundle,76.3,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100483.0,2023-12-01,C0001,Smart Home,NordLock Pro,216.17,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-01
100047.0,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
100605.0,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
100124.0,2023-11-20,C0004,Electronics,NoiseCancel Headphones,233.73,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-20
100240.0,2023-11-24,C0018,Accessories,USB-C Cable,13.43,2,Paid,,,,,,,0,100240.0,Piegāde,2023-11-24
100027.0,,C0004,Electronics,NoiseCancel Headphones,170.89,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101168.0,,C0004,Smart Home,NordLock Pro,246.71,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100057.0,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
101072.0,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100709.0,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
101045.0,2023-12-13,C0027,Smart Home,NordPlug,32.53,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100379.0,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100316.0,2023-11-26,C0002,Electronics,Tablet A,597.79,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
100907.0,,C0005,Electronics,TV Pro,1352.21,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100180.0,2023-11-22,C0006,Electronics,NoiseCancel Headphones,228.54,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
101018.0,,C0002,Accessories,USB-C Cable,15.31,2,Paid,,,,,,,0,,Nav sūdzību,NaT
101088.0,2023-12-14,C0006,Accessories,USB-C Cable,14.75,1,Paid,,,,,,,0,101088.0,Produkta brāķis,2023-12-14
100515.0,,C0243,Electronics,Tablet A,533.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100693.0,2023-12-06,C0001,Accessories,Laptop Sleeve,26.83,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100682.0,2023-12-05,C0223,Accessories,Screen Protector,7.5,2,Paid,,,,,,,0,100682.0,Produkta brāķis,2023-12-05
101037.0,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,R000007,TX-101037,2023-12-27,308.13,Processed,101037.0,1,,Nav sūdzību,2023-12-12
100106.0,,C0020,Accessories,USB-C Cable,14.99,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100786.0,2023-12-07,C0112,Smart Home,NordLock Pro,245.31,1,Paid,R000008,TX-100786,2023-12-14,245.31,Processed,100786.0,1,100786.0,Lietotnes/Savienojuma kļūda,2023-12-07
100915.0,2023-12-10,C0028,Accessories,USB-C Cable,15.71,1,Failed,,,,,,,0,,Nav sūdzību,2023-12-10
100821.0,,C0001,Accessories,Screen Protector,6.18,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100268.0,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,,,,,,,0,,Nav sūdzību,2023-11-25
101148.0,,C0220,Accessories,Phone Case,31.01,4,Paid,,,,,,,0,,Nav sūdzību,NaT
100789.0,2023-12-07,C0030,Electronics,Laptop X,1363.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100967.0,2023-12-11,C0002,Accessories,Screen Protector,14.65,2,Pending,,,,,,,0,,Nav sūdzību,2023-12-11
100448.0,,C0001,Accessories,Screen Protector,13.04,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100041.0,2023-11-16,C0007,Accessories,Accessory Bundle,96.52,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-16
100533.0,2023-12-02,C0034,Accessories,Laptop Sleeve,32.3,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100301.0,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,R000009,Order 100301,2023-12-06,15.37,Processed,100301.0,1,,Nav sūdzību,2023-11-26
100434.0,2023-11-29,C0005,Electronics,NoiseCancel Headphones,344.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100802.0,2023-12-08,C0183,Smart Home,NordLock Pro,200.86,1,Paid,R000010,TX-100802,2023-12-17,200.86,Processed,100802.0,1,100802.0,Cits,2023-12-08
101126.0,,C0001,Smart Home,NordLock Pro,206.17,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100269.0,2023-11-25,C0070,Electronics,Laptop X,1466.72,1,Pending,,,,,,,0,,Nav sūdzību,2023-11-25
100619.0,,C0001,Electronics,TV Pro,1574.14,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100633.0,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
101029.0,2023-12-12,C0001,Accessories,Laptop Sleeve,37.26,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-12
101081.0,2023-12-13,C0004,Smart Home,NordPlug,21.26,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100297.0,,C0015,Smart Home,NordLock Pro,248.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101155.0,,C0042,Electronics,Laptop X,1620.72,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100703.0,,C0001,Smart Home,NordLock Pro,225.82,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100594.0,2023-12-03,C0147,Electronics,Tablet A,724.89,1,Paid,,,,,,,0,100594.0,Lietotnes/Savienojuma kļūda,2023-12-03
100971.0,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-11
100299.0,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.5,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
101095.0,2023-12-14,C0002,Smart Home,NordLock Pro,238.51,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100905.0,2023-12-10,C0311,Electronics,TV Pro,1080.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100208.0,,C0002,Accessories,USB-C Cable,11.04,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100704.0,,C0010,Smart Home,NordLock Pro,241.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100896.0,2023-12-10,C0001,Accessories,USB-C Cable,18.6,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
101132.0,2023-12-14,C0001,Electronics,Tablet A,589.01,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100144.0,2023-11-21,C0001,Accessories,Laptop Sleeve,31.36,3,Paid,,,,,,,0,,Nav sūdzību,2023-11-21
100251.0,,C0001,Accessories,Charger,41.99,3,Paid,,,,,,,0,,Nav sūdzību,NaT
100514.0,,C0095,Electronics,Laptop X,1623.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100978.0,2023-12-11,C0003,Electronics,NoiseCancel Headphones,279.88,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-11
100824.0,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-08
101082.0,2023-12-13,C0014,Smart Home,NordLock Pro,231.99,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100717.0,2023-12-06,C0001,Accessories,Phone Case,39.48,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100732.0,2023-12-06,C0001,Electronics,TV Pro,1144.44,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100164.0,2023-11-22,C0015,Electronics,Smartphone Z,845.23,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
100501.0,2023-12-01,C0002,Electronics,NoiseCancel Headphones,255.15,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-01
100264.0,2023-11-25,C0316,Smart Home,NordLock Pro,208.11,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-25
100082.0,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-18
101142.0,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
100768.0,2023-12-07,C0001,Accessories,Accessory Bundle,55.24,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100325.0,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,,,,,,,0,100325.0,Piegāde,2023-11-27
100473.0,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100564.0,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-03
100145.0,,C0170,Accessories,Charger,30.35,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100663.0,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,R000011,Order 100663,2023-12-12,200.01,Processed,100663.0,1,100663.0,Lietotnes/Savienojuma kļūda,2023-12-05
100814.0,,C0001,Smart Home,NordLock Pro,181.89,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100275.0,2023-11-25,C0004,Accessories,Phone Case,19.93,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-25
100972.0,,C0005,Smart Home,NordLock Pro,216.12,2,Pending,,,,,,,0,,Nav sūdzību,NaT
100673.0,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100793.0,,C0083,Accessories,USB-C Cable,19.69,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100752.0,2023-12-07,C0271,Smart Home,NordLock Pro,212.22,2,Paid,,,,,,,0,100752.0,Lietotnes/Savienojuma kļūda,2023-12-07
100730.0,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,,,,,,,0,100730.0,Cits,2023-12-06
100609.0,2023-12-04,C0004,Smart Home,NordCam Mini,62.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
100825.0,,C0021,Electronics,Tablet A,652.84,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100088.0,2023-11-18,C0027,Accessories,Charger,20.2,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-18
100945.0,2023-12-11,C0012,Electronics,Tablet A,736.42,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-11
100853.0,,C0042,Electronics,Smartphone Z,1004.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100307.0,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
100552.0,2023-12-02,C0145,Electronics,TV Pro,1419.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100188.0,2023-11-22,C0001,Electronics,Smartphone Z,851.41,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
100892.0,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100288.0,2023-11-25,C0003,Accessories,Charger,29.37,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-25
100871.0,2023-12-09,C0075,Smart Home,NordLock Pro,185.47,1,Paid,,,,,,,0,100871.0,Cits,2023-12-09
100668.0,2023-12-05,C0030,Electronics,Laptop X,1686.77,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
101001.0,,C0004,Smart Home,NordLock Pro,186.38,1,Pending,,,,,,,0,,Nav sūdzību,NaT
101061.0,2023-12-13,C0001,Accessories,Screen Protector,8.08,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100756.0,2023-12-07,C0001,Accessories,Charger,43.27,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100372.0,2023-11-28,C0005,Accessories,Accessory Bundle,36.7,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100050.0,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
100454.0,2023-11-30,C0006,Electronics,Smartphone Z,1061.74,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100549.0,,C0001,Smart Home,NordLock Pro,190.1,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100248.0,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
101195.0,2023-11-23,C0002,Electronics,Laptop X,1577.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-23
100398.0,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100865.0,2023-12-09,C0055,Electronics,Tablet A,772.98,1,Paid,,,,,,,0,100865.0,Lietotnes/Savienojuma kļūda,2023-12-09
100601.0,2023-12-04,C0001,Accessories,Wireless Mouse,32.0,1,Pending,,,,,,,0,,Nav sūdzību,2023-12-04
100662.0,2023-12-05,C0004,Smart Home,NordLock Pro,238.67,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100833.0,2023-12-08,C0027,Electronics,NoiseCancel Headphones,248.37,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-08
101124.0,,C0197,Accessories,Screen Protector,12.14,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100838.0,2023-12-08,C0003,Smart Home,NordLock Pro,188.83,1,Paid,R000012,Order 100838,2023-12-16,0.0,Rejected,100838.0,1,100838.0,Produkta brāķis,2023-12-08
100034.0,,C0001,Accessories,Accessory Bundle,34.22,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100089.0,2023-11-18,C0002,Accessories,Screen Protector,12.91,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-18
100357.0,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,,,,,,,0,100357.0,Produkta brāķis,2023-11-28
100567.0,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-03
100918.0,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,R000013, TX - 100918 ,2023-12-14,98.54,Processed,100918.0,1,100918.0,Produkta brāķis,2023-12-10
100517.0,,C0117,Accessories,Phone Case,33.43,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100085.0,,C0020,Accessories,Charger,45.43,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100773.0,2023-12-07,C0004,Electronics,Smartphone Z,893.14,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100347.0,,C0006,Electronics,TV Pro,937.66,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100539.0,2023-12-02,C0008,Electronics,TV Pro,1441.81,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100132.0,2023-11-20,C0001,Electronics,Laptop X,1612.31,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-20
100376.0,2023-11-28,C0006,Smart Home,NordLock Pro,224.2,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
101034.0,,C0214,Accessories,Charger,15.36,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100616.0,2023-12-04,C0005,Accessories,Screen Protector,5.04,1,Failed,,,,,,,0,,Nav sūdzību,2023-12-04
100822.0,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-08
100362.0,2023-11-28,C0004,Accessories,Charger,43.85,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100428.0,2023-11-29,C0027,Accessories,Accessory Bundle,69.78,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
101032.0,2023-12-12,C0125,Accessories,Phone Case,38.23,2,Paid,,,,,,,0,101032.0,Produkta brāķis,2023-12-12
100342.0,2023-11-27,C0024,Accessories,Phone Case,36.96,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-27
100498.0,2023-12-01,C0013,Accessories,Screen Protector,9.2,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-01
100758.0,2023-12-07,C0057,Smart Home,NordLock Pro,239.23,1,Paid,,,,,,,0,100758.0,Cits,2023-12-07
101020.0,,C0013,Accessories,Screen Protector,12.92,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101146.0,,C0002,Smart Home,NordLock Pro,192.26,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100734.0,,C0009,Smart Home,NordTherm,106.57,1,Failed,,,,,,,0,,Nav sūdzību,NaT
100063.0,,C0046,Electronics,TV Pro,1698.27,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100636.0,,C0008,Accessories,Accessory Bundle,37.42,4,Paid,,,,,,,0,,Nav sūdzību,NaT
100914.0,2023-12-10,C0118,Accessories,USB-C Cable,14.98,1,Paid,,,,,,,0,100914.0,Atgriešana/Atmaksas pieprasījums,2023-12-10
100468.0,2023-11-30,C0001,Electronics,TV Pro,958.27,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100220.0,2023-11-24,C0073,Accessories,Accessory Bundle,44.98,2,Paid,,,,,,,0,100220.0,Piegāde,2023-11-24
100443.0,,C0009,Electronics,Tablet A,487.7,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100153.0,2023-11-21,C0106,Electronics,Laptop X,1426.23,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-21
100326.0,2023-11-27,C0019,Smart Home,NordLock Pro,238.66,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-27
100308.0,2023-11-26,C0301,Accessories,Charger,42.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
100859.0,2023-12-09,C0047,Electronics,TV Pro,1295.1,1,Paid,,,,,,,0,100859.0,Produkta brāķis,2023-12-09
100613.0,2023-12-04,C0005,Electronics,Smartphone Z,701.94,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
100585.0,2023-12-03,C0067,Smart Home,NordTherm,84.35,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-03
100606.0,2023-12-04,C0003,Accessories,Screen Protector,5.0,2,Paid,R000014,TX-100606,2023-12-14,10.0,Processed,100606.0,1,,Nav sūdzību,2023-12-04
100204.0,,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100772.0,,C0001,Accessories,Charger,43.23,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100399.0,,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100005.0,,C0003,Electronics,Tablet A,553.75,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101147.0,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,R000015,Ref: 101147,2023-11-28,205.21,Processed,101147.0,1,101147.0,Produkta brāķis,2023-11-24
100893.0,2023-12-10,C0224,Accessories,Accessory Bundle,47.39,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100900.0,2023-12-10,C0001,Accessories,USB-C Cable,11.88,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100701.0,,C0120,Accessories,USB-C Cable,17.86,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100845.0,,C0001,Smart Home,NordLock Pro,202.58,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100994.0,,C0023,Smart Home,NordLock Pro,192.7,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100458.0,2023-11-30,C0030,Smart Home,NordLock Pro,214.91,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100072.0,2023-11-18,C0001,Accessories,Phone Case,25.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-18
100672.0,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100656.0,,C0001,Smart Home,NordLock Pro,210.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101164.0,,C0296,Accessories,Accessory Bundle,52.01,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100262.0,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,R000016,Ref: 100262,2023-12-02,,Processed,100262.0,1,,Nav sūdzību,2023-11-25
101043.0,,C0002,Accessories,Accessory Bundle,46.99,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100538.0,,C0007,Accessories,Accessory Bundle,82.45,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100203.0,,C0079,Accessories,USB-C Cable,11.15,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101152.0,2023-11-24,C0126,Accessories,USB-C Cable,9.1,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
100071.0,2023-11-17,C0035,Accessories,USB-C Cable,15.0,4,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
101128.0,,C0283,Electronics,TV Pro,1490.5,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100954.0,2023-12-11,C0187,Accessories,Accessory Bundle,97.99,2,Paid,,,,,,,0,100954.0,Piegāde,2023-12-11
100128.0,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-20
100371.0,,C0013,Electronics,Smartphone Z,922.19,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100135.0,,C0098,Electronics,Laptop X,1417.96,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100485.0,,C0060,Electronics,NoiseCancel Headphones,327.51,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100816.0,2023-12-08,C0031,Smart Home,NordLock Pro,207.28,1,Paid,R000017,TX-100816,2023-12-16,207.28,Processed,100816.0,1,100816.0,Piegāde,2023-12-08
100222.0,2023-11-24,C0070,Accessories,Wireless Mouse,39.86,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
101093.0,2023-12-14,C0001,Electronics,NoiseCancel Headphones,307.32,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
101050.0,,C0012,Electronics,NoiseCancel Headphones,223.42,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101129.0,2023-12-14,C0001,Electronics,TV Pro,932.28,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100697.0,,C0001,Electronics,TV Pro,1320.84,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100657.0,2023-12-05,C0001,Smart Home,NordPlug,31.03,1,Failed,,,,,,,0,,Nav sūdzību,2023-12-05
100406.0,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100736.0,2023-12-06,C0002,Smart Home,NordTherm,85.29,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100531.0,,C0004,Accessories,Wireless Mouse,23.82,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101090.0,,C0002,Smart Home,NordLock Pro,219.32,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100602.0,2023-12-04,C0007,Electronics,Tablet A,529.46,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
100211.0,2023-11-23,C0005,Electronics,Smartphone Z,988.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-23
100388.0,,C0001,Electronics,Tablet A,599.27,2,Paid,,,,,,,0,,Nav sūdzību,NaT
101158.0,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,,,,,,,0,101158.0,Cits,2023-12-04
100711.0,2023-12-06,C0010,Accessories,Wireless Mouse,29.11,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100848.0,2023-12-09,C0007,Accessories,Accessory Bundle,83.0,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
100263.0,2023-11-25,C0001,Electronics,Smartphone Z,740.02,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-25
100305.0,2023-11-26,C0160,Accessories,Charger,17.05,3,Paid,,,,,,,0,100305.0,Produkta brāķis,2023-11-26
100283.0,,C0003,Electronics,NoiseCancel Headphones,343.43,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100997.0,,C0001,Electronics,Smartphone Z,706.88,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101119.0,,C0064,Smart Home,NordLock Pro,188.97,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100465.0,,C0081,Accessories,Accessory Bundle,62.27,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100340.0,,C0059,Accessories,Accessory Bundle,26.09,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100337.0,2023-11-27,C0009,Accessories,Screen Protector,6.38,1,Pending,,,,,,,0,,Nav sūdzību,2023-11-27
100156.0,2023-11-21,C0003,Electronics,TV Pro,1131.22,1,Failed,,,,,,,0,,Nav sūdzību,2023-11-21
100513.0,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-01
100808.0,,C0028,Smart Home,NordLock Pro,193.67,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100646.0,2023-12-04,C0102,Accessories,USB-C Cable,18.98,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
100540.0,,C0035,Electronics,TV Pro,978.66,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100074.0,2023-11-18,C0129,Smart Home,NordLock Pro,227.1,1,Paid,,,,,,,0,100074.0,Produkta brāķis,2023-11-18
100044.0,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-16
101198.0,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100776.0,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100801.0,,C0318,Accessories,Phone Case,30.35,4,Paid,,,,,,,0,,Nav sūdzību,NaT
100627.0,2023-12-04,C0022,Accessories,Screen Protector,8.38,1,Paid,,,,,,,0,100627.0,Produkta brāķis,2023-12-04
100795.0,2023-12-07,C0002,Accessories,USB-C Cable,9.83,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
